modid,type,id,source_file,jar_file,confidence,notes
mes,structure_set,mes:mega_ship_crashed_deepslate,data/mes/worldgen/structure_set/mega_ship_crashed_deepslate.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:mega_ship_deepslate,data/mes/worldgen/structure_set/mega_ship_deepslate.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:mega_ship_deepslate_2,data/mes/worldgen/structure_set/mega_ship_deepslate_2.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:mega_ship_deepslate_3,data/mes/worldgen/structure_set/mega_ship_deepslate_3.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:monolith,data/mes/worldgen/structure_set/monolith.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:mythic_garden,data/mes/worldgen/structure_set/mythic_garden.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:phantom_citadel,data/mes/worldgen/structure_set/phantom_citadel.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:placid_prairie,data/mes/worldgen/structure_set/placid_prairie.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:ruined_pillar,data/mes/worldgen/structure_set/ruined_pillar.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
mes,structure_set,mes:starlight_voyager,data/mes/worldgen/structure_set/starlight_voyager.json,MoogsEndStructures-1.20-2.0.3.jar,high,worldgen structure set
minecraft,advancement,minecraft:husbandry/wax_off,data/minecraft/advancements/husbandry/wax_off.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,medium,advancement
minecraft,advancement,minecraft:husbandry/wax_on,data/minecraft/advancements/husbandry/wax_on.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,medium,advancement
minecraft,advancement,minecraft:nether/find_fortress,data/minecraft/advancements/nether/find_fortress.json,YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/blightwillow_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/blightwillow_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/cloudcap_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/cloudcap_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/crystal_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/crystal_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/fieldsproot_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/fieldsproot_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/glacia_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/glacia_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/building_blocks/jellyshroom_planks_to_skyroot_bookshelf,data/minecraft/advancements/recipes/building_blocks/jellyshroom_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/combat/chainmail_boots,data/minecraft/advancements/recipes/combat/chainmail_boots.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,advancement
minecraft,advancement,minecraft:recipes/combat/chainmail_chestplate,data/minecraft/advancements/recipes/combat/chainmail_chestplate.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,advancement
minecraft,advancement,minecraft:recipes/combat/chainmail_helmet,data/minecraft/advancements/recipes/combat/chainmail_helmet.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,advancement
minecraft,advancement,minecraft:recipes/combat/chainmail_leggings,data/minecraft/advancements/recipes/combat/chainmail_leggings.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,advancement
minecraft,advancement,minecraft:recipes/food/cake,data/minecraft/advancements/recipes/food/cake.json,blueprint-1.20.1-7.1.4.jar,medium,advancement
minecraft,advancement,minecraft:recipes/food/pumpkin_pie,data/minecraft/advancements/recipes/food/pumpkin_pie.json,blueprint-1.20.1-7.1.4.jar,medium,advancement
minecraft,advancement,minecraft:recipes/food/pumpkin_seeds,data/minecraft/advancements/recipes/food/pumpkin_seeds.json,blueprint-1.20.1-7.1.4.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/black_dye_from_lumina,data/minecraft/advancements/recipes/misc/black_dye_from_lumina.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/blaze_powder_from_flareblossom,data/minecraft/advancements/recipes/misc/blaze_powder_from_flareblossom.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/light_blue_dye_from_spirolyctil,data/minecraft/advancements/recipes/misc/light_blue_dye_from_spirolyctil.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/light_gray_dye_from_xaelia_patch,data/minecraft/advancements/recipes/misc/light_gray_dye_from_xaelia_patch.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/magenta_dye_from_iridia,data/minecraft/advancements/recipes/misc/magenta_dye_from_iridia.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/orange_dye_from_infernia,data/minecraft/advancements/recipes/misc/orange_dye_from_infernia.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/pink_dye_from_theratip,data/minecraft/advancements/recipes/misc/pink_dye_from_theratip.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/purple_dye_from_blightshade,data/minecraft/advancements/recipes/misc/purple_dye_from_blightshade.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/purple_dye_from_zyatrix,data/minecraft/advancements/recipes/misc/purple_dye_from_zyatrix.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/white_dye_from_daggerbloom,data/minecraft/advancements/recipes/misc/white_dye_from_daggerbloom.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/misc/yellow_dye_from_aurum,data/minecraft/advancements/recipes/misc/yellow_dye_from_aurum.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
minecraft,advancement,minecraft:recipes/tools/netherite_machete_smithing,data/minecraft/advancements/recipes/tools/netherite_machete_smithing.json,nethersdelight-1.20.1-4.0.jar,medium,advancement
minecraft,advancement,minecraft:story/follow_ender_eye,data/minecraft/advancements/story/follow_ender_eye.json,YungsBetterStrongholds-1.20-Forge-4.0.3.jar,medium,advancement
minecraft,biome,minecraft:bamboo_jungle,data/minecraft/worldgen/biome/bamboo_jungle.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:birch_forest,data/minecraft/worldgen/biome/birch_forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:cherry_grove,data/minecraft/worldgen/biome/cherry_grove.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:dark_forest,data/minecraft/worldgen/biome/dark_forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:deep_frozen_ocean,data/minecraft/worldgen/biome/deep_frozen_ocean.json,aquamirae-forge-1.20.1-6.4.0.jar,high,biome
minecraft,biome,minecraft:desert,data/minecraft/worldgen/biome/desert.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:end_barrens,data/minecraft/worldgen/biome/end_barrens.json,Nullscape_1.20.x_v1.2.8.jar,high,biome
minecraft,biome,minecraft:end_highlands,data/minecraft/worldgen/biome/end_highlands.json,Nullscape_1.20.x_v1.2.8.jar,high,biome
minecraft,biome,minecraft:end_midlands,data/minecraft/worldgen/biome/end_midlands.json,Nullscape_1.20.x_v1.2.8.jar,high,biome
minecraft,biome,minecraft:flower_forest,data/minecraft/worldgen/biome/flower_forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:forest,data/minecraft/worldgen/biome/forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:grove,data/minecraft/worldgen/biome/grove.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:jungle,data/minecraft/worldgen/biome/jungle.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:meadow,data/minecraft/worldgen/biome/meadow.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:old_growth_birch_forest,data/minecraft/worldgen/biome/old_growth_birch_forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:old_growth_pine_taiga,data/minecraft/worldgen/biome/old_growth_pine_taiga.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:old_growth_spruce_taiga,data/minecraft/worldgen/biome/old_growth_spruce_taiga.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:plains,data/minecraft/worldgen/biome/plains.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:river,data/minecraft/worldgen/biome/river.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:savanna,data/minecraft/worldgen/biome/savanna.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:savanna_plateau,data/minecraft/worldgen/biome/savanna_plateau.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:small_end_islands,data/minecraft/worldgen/biome/small_end_islands.json,Nullscape_1.20.x_v1.2.8.jar,high,biome
minecraft,biome,minecraft:snowy_plains,data/minecraft/worldgen/biome/snowy_plains.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:snowy_taiga,data/minecraft/worldgen/biome/snowy_taiga.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:sparse_jungle,data/minecraft/worldgen/biome/sparse_jungle.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:stony_shore,data/minecraft/worldgen/biome/stony_shore.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:sunflower_plains,data/minecraft/worldgen/biome/sunflower_plains.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:swamp,data/minecraft/worldgen/biome/swamp.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:taiga,data/minecraft/worldgen/biome/taiga.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:the_end,data/minecraft/worldgen/biome/the_end.json,Nullscape_1.20.x_v1.2.8.jar,high,biome
minecraft,biome,minecraft:windswept_forest,data/minecraft/worldgen/biome/windswept_forest.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:windswept_gravelly_hills,data/minecraft/worldgen/biome/windswept_gravelly_hills.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:windswept_hills,data/minecraft/worldgen/biome/windswept_hills.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:windswept_savanna,data/minecraft/worldgen/biome/windswept_savanna.json,Geophilic v3.5.mod.jar,high,biome
minecraft,biome,minecraft:wooded_badlands,data/minecraft/worldgen/biome/wooded_badlands.json,Geophilic v3.5.mod.jar,high,biome
minecraft,chest_loot_table,minecraft:basic_chest,data/minecraft/loot_tables/chests/basic_chest.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:chest_level_1,data/minecraft/loot_tables/chests/chest_level_1.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:chest_level_2,data/minecraft/loot_tables/chests/chest_level_2.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:chest_level_3,data/minecraft/loot_tables/chests/chest_level_3.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:farm_drop,data/minecraft/loot_tables/chests/farm_drop.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:firewell_d,data/minecraft/loot_tables/chests/firewell_d.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/ancient_city_raid_chest,data/minecraft/loot_tables/chests/illager_mansion/ancient_city_raid_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/evoker_chest,data/minecraft/loot_tables/chests/illager_mansion/evoker_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/generic,data/minecraft/loot_tables/chests/illager_mansion/generic.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/kitchen,data/minecraft/loot_tables/chests/illager_mansion/kitchen.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/library_chest,data/minecraft/loot_tables/chests/illager_mansion/library_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/map_chest,data/minecraft/loot_tables/chests/illager_mansion/map_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/pillager_chest,data/minecraft/loot_tables/chests/illager_mansion/pillager_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/ravager_chest,data/minecraft/loot_tables/chests/illager_mansion/ravager_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/secret_room,data/minecraft/loot_tables/chests/illager_mansion/secret_room.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/smithing_room,data/minecraft/loot_tables/chests/illager_mansion/smithing_room.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/vindicator_chest,data/minecraft/loot_tables/chests/illager_mansion/vindicator_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/witch_chest,data/minecraft/loot_tables/chests/illager_mansion/witch_chest.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:illager_mansion/wool,data/minecraft/loot_tables/chests/illager_mansion/wool.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:nether_fortress/fort_inside,data/minecraft/loot_tables/chests/nether_fortress/fort_inside.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:nether_fortress/fort_inside_generic,data/minecraft/loot_tables/chests/nether_fortress/fort_inside_generic.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:shater,data/minecraft/loot_tables/chests/shater.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,chest loot table
minecraft,chest_loot_table,minecraft:village/village_jungle_house,data/minecraft/loot_tables/chests/village/village_jungle_house.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,chest_loot_table,minecraft:village/village_swamp_house,data/minecraft/loot_tables/chests/village/village_swamp_house.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,chest loot table
minecraft,dimension,minecraft:the_end,data/minecraft/dimension/the_end.json,Nullscape_1.20.x_v1.2.8.jar,high,dimension
minecraft,dimension_type,minecraft:the_end,data/minecraft/dimension_type/the_end.json,Nullscape_1.20.x_v1.2.8.jar,high,dimension type
minecraft,entity_loot_table,minecraft:hoglin,data/minecraft/loot_tables/entities/hoglin.json,nethersdelight-1.20.1-4.0.jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:illusioner,data/minecraft/loot_tables/entities/illusioner.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:piglin,data/minecraft/loot_tables/entities/piglin.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:piglin_brute,data/minecraft/loot_tables/entities/piglin_brute.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:pillager,data/minecraft/loot_tables/entities/pillager.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:ravager,data/minecraft/loot_tables/entities/ravager.json,takesapillage-1.0.3-1.20.1.jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:strider,data/minecraft/loot_tables/entities/strider.json,nethersdelight-1.20.1-4.0.jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:villager,data/minecraft/loot_tables/entities/villager.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:vindicator,data/minecraft/loot_tables/entities/vindicator.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:wandering_trader,data/minecraft/loot_tables/entities/wandering_trader.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:witch,data/minecraft/loot_tables/entities/witch.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,entity_loot_table,minecraft:zombie_villager,data/minecraft/loot_tables/entities/zombie_villager.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,entity inferred from loot table
minecraft,item,minecraft:antique_map,assets/minecraft/models/item/antique_map.json,supplementaries-1.20-3.1.43-forge.jar,high,item model
minecraft,item,minecraft:axolotl_bucket,assets/minecraft/models/item/axolotl_bucket.json,Quark-4.0-462.jar,high,item model
minecraft,item,minecraft:brown_mushroom,assets/minecraft/models/item/brown_mushroom.json,BetterNether-20.0.10.jar,high,item model
minecraft,item,minecraft:crossbow_rope_arrow,assets/minecraft/models/item/crossbow_rope_arrow.json,supplementaries-1.20-3.1.43-forge.jar,high,item model
minecraft,item,minecraft:glow_item_frame,assets/minecraft/models/item/glow_item_frame.json,Quark-4.0-462.jar,high,item model
minecraft,item,minecraft:item_frame,assets/minecraft/models/item/item_frame.json,Quark-4.0-462.jar,high,item model
minecraft,item,minecraft:red_mushroom,assets/minecraft/models/item/red_mushroom.json,BetterNether-20.0.10.jar,high,item model
minecraft,item,minecraft:tropical_fish_bucket,assets/minecraft/models/item/tropical_fish_bucket.json,Quark-4.0-462.jar,high,item model
minecraft,item,minecraft:written_book_tattered,assets/minecraft/models/item/written_book_tattered.json,supplementaries-1.20-3.1.43-forge.jar,high,item model
minecraft,recipe,minecraft:beehive,data/minecraft/recipes/beehive.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,medium,recipe id
minecraft,recipe,minecraft:black_dye_from_lumina,data/minecraft/recipes/black_dye_from_lumina.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:black_wool,data/minecraft/recipes/black_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:blaze_powder_from_flareblossom,data/minecraft/recipes/blaze_powder_from_flareblossom.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:blightwillow_planks_to_skyroot_bookshelf,data/minecraft/recipes/blightwillow_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:blue_wool,data/minecraft/recipes/blue_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:bookshelf,data/minecraft/recipes/bookshelf.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:bread,data/minecraft/recipes/bread.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:brown_wool,data/minecraft/recipes/brown_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:cake,data/minecraft/recipes/cake.json,blueprint-1.20.1-7.1.4.jar,medium,recipe id
minecraft,recipe,minecraft:chainmail_boots,data/minecraft/recipes/chainmail_boots.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,recipe id
minecraft,recipe,minecraft:chainmail_chestplate,data/minecraft/recipes/chainmail_chestplate.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,recipe id
minecraft,recipe,minecraft:chainmail_helmet,data/minecraft/recipes/chainmail_helmet.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,recipe id
minecraft,recipe,minecraft:chainmail_leggings,data/minecraft/recipes/chainmail_leggings.json,iceandfire-2.1.13-1.20.1-beta-5.jar,medium,recipe id
minecraft,recipe,minecraft:chest,data/minecraft/recipes/chest.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:chest_minecart,data/minecraft/recipes/chest_minecart.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:cloudcap_planks_to_skyroot_bookshelf,data/minecraft/recipes/cloudcap_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:cookie,data/minecraft/recipes/cookie.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:copy_camera_monitor,data/minecraft/recipes/copy_camera_monitor.json,[1.20.1] SecurityCraft v1.10.1.jar,medium,recipe id
minecraft,recipe,minecraft:copy_mine_remote_access_tool,data/minecraft/recipes/copy_mine_remote_access_tool.json,[1.20.1] SecurityCraft v1.10.1.jar,medium,recipe id
minecraft,recipe,minecraft:copy_sentry_remote_access_tool,data/minecraft/recipes/copy_sentry_remote_access_tool.json,[1.20.1] SecurityCraft v1.10.1.jar,medium,recipe id
minecraft,recipe,minecraft:copy_sonic_security_system,data/minecraft/recipes/copy_sonic_security_system.json,[1.20.1] SecurityCraft v1.10.1.jar,medium,recipe id
minecraft,recipe,minecraft:crystal_planks_to_skyroot_bookshelf,data/minecraft/recipes/crystal_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:cyan_wool,data/minecraft/recipes/cyan_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:dispenser,data/minecraft/recipes/dispenser.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:end_crystal,data/minecraft/recipes/end_crystal.json,TheOuterEnd-1.0.13.jar,medium,recipe id
minecraft,recipe,minecraft:fieldsproot_planks_to_skyroot_bookshelf,data/minecraft/recipes/fieldsproot_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:furnace,data/minecraft/recipes/furnace.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:furnace,data/minecraft/recipes/furnace.json,nethersdelight-1.20.1-4.0.jar,medium,recipe id
minecraft,recipe,minecraft:furnace_minecart,data/minecraft/recipes/furnace_minecart.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:glacia_planks_to_skyroot_bookshelf,data/minecraft/recipes/glacia_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:gray_wool,data/minecraft/recipes/gray_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:green_wool,data/minecraft/recipes/green_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:hopper_minecart,data/minecraft/recipes/hopper_minecart.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:jellyshroom_planks_to_skyroot_bookshelf,data/minecraft/recipes/jellyshroom_planks_to_skyroot_bookshelf.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:ladder,data/minecraft/recipes/ladder.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:lectern,data/minecraft/recipes/lectern.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:light_blue_dye_from_spirolyctil,data/minecraft/recipes/light_blue_dye_from_spirolyctil.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:light_blue_wool,data/minecraft/recipes/light_blue_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:light_gray_dye_from_xaelia_patch,data/minecraft/recipes/light_gray_dye_from_xaelia_patch.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:light_gray_wool,data/minecraft/recipes/light_gray_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:lime_wool,data/minecraft/recipes/lime_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:limited_use_keycards,data/minecraft/recipes/limited_use_keycards.json,[1.20.1] SecurityCraft v1.10.1.jar,medium,recipe id
minecraft,recipe,minecraft:magenta_dye_from_iridia,data/minecraft/recipes/magenta_dye_from_iridia.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:magenta_wool,data/minecraft/recipes/magenta_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:nether_wart_block,data/minecraft/recipes/nether_wart_block.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:netherite_machete_smithing,data/minecraft/recipes/netherite_machete_smithing.json,nethersdelight-1.20.1-4.0.jar,medium,recipe id
minecraft,recipe,minecraft:orange_dye_from_infernia,data/minecraft/recipes/orange_dye_from_infernia.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:orange_wool,data/minecraft/recipes/orange_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:paper,data/minecraft/recipes/paper.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:pink_dye_from_theratip,data/minecraft/recipes/pink_dye_from_theratip.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:pink_wool,data/minecraft/recipes/pink_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:pumpkin_pie,data/minecraft/recipes/pumpkin_pie.json,blueprint-1.20.1-7.1.4.jar,medium,recipe id
minecraft,recipe,minecraft:pumpkin_seeds,data/minecraft/recipes/pumpkin_seeds.json,blueprint-1.20.1-7.1.4.jar,medium,recipe id
minecraft,recipe,minecraft:purple_dye,data/minecraft/recipes/purple_dye.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:purple_dye_from_blightshade,data/minecraft/recipes/purple_dye_from_blightshade.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
